Campaign,Username,Profile ID,Email Ban,Account Manager(VIP) / Black List,VIP Category,Type,Value,Agent's Gender,Agent,Date of Call,Time of Call,Month of Call,Response,Attitude,Reason,Promo Code Credited,Comments,Feedback,Loyalty,Agent 2nd attempt,Response 2nd attempt,Attitude 2nd attempt,Reason 2nd attempt
GR HGC,subfip,1616688,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,-,2026-01,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR HGC,mpapetros75,1195359,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,-,2026-01,NOT CALLED,-,Other,-,already active,-,-,-,-,-,-
GR HGC,salaxadin,858521,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,T. Karapanagiotidis,22-Jan-2026,-,2026-01,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR HGC,tasostzi1,1101279,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,T. Karapanagiotidis,22-Jan-2026,-,2026-01,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR HGC,clampos18,1708011,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,T. Karapanagiotidis,22-Jan-2026,-,2026-01,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR HGC,Nikosmp76,1329323,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,11:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,grekos76,597284,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,11:00,2026-01,UNANSWERED,-,-,-,-,-,-,N.Papachristodoulou,UNANSWERED,-,-
GR HGC,evpa88,1247046,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,11:00,2026-01,UNANSWERED,-,-,-,-,-,-,N.Papachristodoulou,ANSWERED,Positive,C will deposit
GR HGC,stelioskap8,1175225,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,11:00,2026-01,UNANSWERED,-,-,-,-,-,-,N.Papachristodoulou,UNANSWERED,-,-
GR HGC,Voula1985,908771,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,11:00,2026-01,ANSWERED,Negative,C hung up the phone,-,-,-,-,-,-,-,-
GR HGC,fianna,1261587,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,Xhevdet,1146363,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,ANSWERED,Neutral,Other,-,C will call back for reactivation,-,-,-,-,-,-
GR HGC,Remos75,1015934,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,Call barring,-,-,-,-,-,-
GR HGC,Zivko18,901513,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,Via to do list,-,-,D. Nompilakis,ANSWERED,Negative,C is not interested
GR HGC,KimYiang,1526704,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,ANSWERED,Neutral,Other,-,C will call back for reactivation,-,-,-,-,-,-
GR HGC,LORENTZO,661740,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,Jeronimova6,1189939,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,ANSWERED,Negative,C has stopped gambling,-,-,-,-,-,-,-,-
GR HGC,lolis1918,748178,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,Ravaneli,1155878,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,KAVANTZAS,583985,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,vardhimiraka,1359087,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,kostakis1,928253,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,ANSWERED,Negative,C is not interested
GR HGC,Nickjohn,1344526,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,ANSWERED,Callback,-,-,Call after 17:00,-,-,D. Nompilakis,ANSWERED,Positive,C will deposit
GR HGC,Leiobet,1160596,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,12:00,2026-01,ANSWERED,Neutral,Other,-,C will call back for reactivation,-,-,-,-,-,-
GR HGC,argyris7,806961,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,ANSWERED,Positive,C will deposit,-,-,-,-,-,-,-,-
GR HGC,Figos25,1029212,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,antonio1975,1266211,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,Via to do,-,-,N.Papachristodoulou,UNANSWERED,-,-
GR HGC,panpri,1153387,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,N.Papachristodoulou,UNANSWERED,-,-
GR HGC,davfan,1096762,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,aspros,607647,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,ΑNSWERED BY 3RD PERSON,-,-,-,-,-,-,-,-,-,-
GR HGC,Kostaskoun13,1722734,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,ΑNSWERED BY 3RD PERSON,-,-,-,-,-,-,-,-,-,-
GR HGC,billyker,590359,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,ΑNSWERED BY 3RD PERSON,-,-,-,-,-,-,-,-,-,-
GR HGC,minastavros,768808,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,N.Papachristodoulou,22-Jan-2026,12:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,niro10,868132,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,12:00,2026-01,ANSWERED,Negative,Account created/operated by 3rd person,-,-,-,-,-,-,-,-
GR HGC,Fiatstylo,1121856,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,ANSWERED,Negative,C has stopped gambling
GR HGC,Harbour70,1127213,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,12:00,2026-01,ANSWERED,Positive,C will deposit,-,-,-,-,-,-,-,-
GR HGC,Rousis,835634,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,12:00,2026-01,ANSWERED,Neutral,C didn't have time to talk,-,-,-,-,-,-,-,-
GR HGC,Mortakos40,1208681,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,12:00,2026-01,INVALID NUMBER,-,-,-,NUMBER IS NOT IN USE,-,-,-,-,-,-
GR HGC,Staz1982,678988,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,12:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,UNANSWERED,-,-
GR HGC,ASAM2804BA,1176423,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,cocas2211,654138,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,novivag35,736910,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,agiatrapoula,1510294,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C does not want calls,-,-,-,-,-,-,-,-
GR HGC,Viktoria197y,892783,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,agk71925,891049,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,kossid14,985757,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,Kat83gidas,862790,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,casino ban,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,kostaskoe,994797,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,euthimiou64,604309,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Positive,C will deposit,-,-,-,-,-,-,-,-
GR HGC,eugine,1218046,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,KOSTASLIAP,770409,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,Nikos181818,1310434,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,akis15122,1065768,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C has stopped gambling,-,-,-,-,-,-,-,-
GR HGC,afromedusa,1405342,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,C will call us back,-,-,V. Karakonstantis,ANSWERED,Neutral,C didn't have time to talk
GR HGC,Draxcan88,1416521,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,art760,1205539,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,oikva04,654624,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
GR HGC,Antonia76,1058003,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C hung up the phone,-,-,-,-,-,-,-,-
GR HGC,Kozision,761697,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,V. Karakonstantis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,mairi1972,1276544,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,ANSWERED,Negative,C is not interested
GR HGC,Nickshakaj,1031371,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,UNANSWERED,-,-
GR HGC,Art3mida,1602950,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,UNANSWERED,-,-
GR HGC,surgeon1968,608627,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,INVALID NUMBER,-,-,-,the number does not corresponds to a subscriber,-,-,-,-,-,-
GR HGC,leto1616,1182903,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,Sal1978Sal,1713715,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,UNANSWERED,-,-
GR HGC,made25,651548,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,the number is barred for incoming calls,-,-,-,-,-,-
GR HGC,geonikola,986261,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,ANSWERED,Negative,C is not interested
GR HGC,dellas27,1217181,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,Drosakis79,913956,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C has stopped gambling,-,-,-,-,-,-,-,-
GR HGC,amina1974,977117,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,Dermpol,1189595,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,ANSWERED,Negative,C is not interested
GR HGC,InrriL,1071519,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,UNANSWERED,-,-
GR HGC,Dionisis1988,874293,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,K. Kottis,UNANSWERED,-,-
GR HGC,SNOOPY92,1371694,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,K. Kottis,22-Jan-2026,13:00,2026-01,ANSWERED,Callback,-,-,after 15:00,-,-,K. Kottis,ANSWERED,Negative,C hung up the phone
GR HGC,mariam15477,727478,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,13:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,Peripteras,777676,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,13:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,xalias1976,1468328,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,Theo180884p,1289673,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,doros80,986774,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,M,D. Nompilakis,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
GR HGC,Alegrinonova,956407,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,Kkoukos76,1223779,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,ΑNSWERED BY 3RD PERSON,-,Phone belongs to third person,-,-,-,-,-,-,-,-
GR HGC,Sofia88sg,999905,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C hung up the phone,-,-,-,-,C.Maragkou,CANNOT CONNECT TO NUMBER,-,-
GR HGC,gioven,1167171,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,ANSWERED,Negative,C is not interested
GR HGC,Alexia21,1226938,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,ANSWERED,Negative,C has stopped gambling,-,-,-,-,-,-,-,-
GR HGC,gsykianakis,1156698,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,ANSWERED,Neutral,C didn't have time to talk,-,-,-,-,-,-,-,-
GR HGC,Basilhs11,1104613,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,UNANSWERED,-,-
GR HGC,Useraggelos,1008833,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,UNANSWERED,-,-
GR HGC,Sofianik1993,1017133,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,UNANSWERED,-,-
GR HGC,Atanaska90,882374,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,UNANSWERED,-,-,-,-,-,-,C.Maragkou,UNANSWERED,-,-
GR HGC,kostas12346,728549,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,C.Maragkou,CANNOT CONNECT TO NUMBER,-,-
GR HGC,moisaras,1200369,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,C.Maragkou,22-Jan-2026,13:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,C.Maragkou,UNANSWERED,-,-
GR HGC,babushakos,820049,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,NOT CALLED,-,Negative Type,-,Casino offer abuser,-,-,-,-,-,-
GR HGC,bele1976,973678,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,C will call back,-,-,I.Dimou,ANSWERED,Neutral,C may deposit at some point
GR HGC,nikos6810,727429,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,Apo1974,1398501,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,NOT CALLED,-,Other,-,#67137001,-,-,-,-,-,-
GR HGC,lampros1995,891814,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,I.Dimou,UNANSWERED,-,-
GR HGC,GPcone,1178995,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,Halil1963,846741,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,I.Dimou,22-Jan-2026,14:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,gioboateng,780459,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,PSOMAKIS1313,715250,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,MOYZAKHS,679113,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,NOT CALLED,-,Νο register number,-,-,-,-,-,-,-,-
GR HGC,sofpapadop33,1312191,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C is not interested,-,CASINO BAN,-,-,-,-,-,-
GR HGC,Mladen,834629,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ΑNSWERED BY 3RD PERSON,-,Phone belongs to third person,-,-,-,-,-,-,-,-
GR HGC,user1219,1008260,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
GR HGC,Panos1777,1372816,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ΑNSWERED BY 3RD PERSON,-,Phone belongs to third person,-,-,-,-,-,-,-,-
GR HGC,panthers72,1186376,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,manolao,1223470,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,sissi1466,872489,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,NOT CALLED,-,Νο register number,-,-,-,-,-,-,-,-
GR HGC,Aa18088a,956010,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
GR HGC,atsiko12,895451,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,tsiniarou3,820892,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
GR HGC,dvaghenas1,1210871,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
GR HGC,melina74,1289798,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,Andalousian,918744,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
GR HGC,almenarbebe,776863,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,alekogini,1090139,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR HGC,Papatoni,1224868,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR HGC,sperum,1698283,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,M.Ntouni,22-Jan-2026,14:00,2026-01,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR HGC,TZAN20,996381,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,K.Lymperopoulou,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,K.Lymperopoulou,ANSWERED,Negative,C hung up the phone
GR HGC,alexisman,1189659,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,K.Lymperopoulou,22-Jan-2026,14:00,2026-01,ANSWERED,Negative,C has stopped gambling,-,-,-,-,-,-,-,-
GR HGC,marianna2012,712120,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,K.Lymperopoulou,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,K.Lymperopoulou,CANNOT CONNECT TO NUMBER,-,-
GR HGC,Teo16091974,977916,NO,NO,NON VIP,No Type,ND100- 500 CS or SB,F,K.Lymperopoulou,22-Jan-2026,14:00,2026-01,UNANSWERED,-,-,-,-,-,-,K.Lymperopoulou,ANSWERED,Negative,C is abroad
